Family,Genus,Species,Temp,Limit,Base,Temperature
Hydrophinnae,Leioselasma,Lei_cog,29.43791199,Upper,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cog,23.38,Lower,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cog,28.61,Upper,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cog,19.01,Lower,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_cog,27.75,Upper,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_cog,3.291564,Lower,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_cog,24.617582,Upper,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_cog,3.291564,Lower,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_cog,27.998953,Upper,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_cog,3.29485,Lower,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_cog,27.995829,Upper,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_cog,19.000151,Lower,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_cog,28.603737,Upper,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_cze,3.236087,Lower,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_cze,31.653776,Upper,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_cze,3.471856,Lower,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_cze,31.500228,Upper,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_cze,3.730198,Lower,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_cze,31.500228,Upper,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_cze,30.606596,Lower,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_cze,31.661812,Upper,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_cze,28.26,Lower,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_cze,30.26,Upper,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_cze,2.763382912,Lower,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_cze,27.59739494,Upper,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_cze,2.96112299,Lower,B_Bme,Mean
Hydrophinnae,Leioselasma,Lei_cze,27.62459946,Upper,B_Bme,Mean
Hydrophinnae,Leioselasma,Lei_cze,3.113271952,Lower,B_Bmi,Mean
Hydrophinnae,Leioselasma,Lei_cze,27.62459946,Upper,B_Bmi,Mean
Hydrophinnae,Leioselasma,Lei_cze,26.5383358,Lower,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cze,28.68959045,Upper,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cze,26.11,Lower,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cze,28.45,Upper,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_cze,19.5,Lower,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_cze,26.46,Upper,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_cze,3.046746,Lower,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_cze,22.8921,Upper,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_cze,3.24641,Lower,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_cze,22.955454,Upper,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_cze,3.508543,Lower,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_cze,23.200687,Upper,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_cze,20.570002,Lower,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_cze,26.145487,Upper,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_mel,4.924147,Lower,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_mel,31.121386,Upper,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_mel,16.019871,Lower,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_mel,31.150508,Upper,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_mel,29.054318,Lower,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_mel,31.11389,Upper,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_mel,29.046963,Lower,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_mel,31.049994,Upper,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_mel,27.61,Lower,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_mel,30.28,Upper,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_mel,4.580749035,Lower,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_mel,29.70298195,Upper,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_mel,15.24167538,Lower,B_Bme,Mean
Hydrophinnae,Leioselasma,Lei_mel,29.6590786,Upper,B_Bme,Mean
Hydrophinnae,Leioselasma,Lei_mel,25.04498482,Lower,B_Bmi,Mean
Hydrophinnae,Leioselasma,Lei_mel,29.6590786,Upper,B_Bmi,Mean
Hydrophinnae,Leioselasma,Lei_mel,24.32300758,Lower,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_mel,29.36587715,Upper,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_mel,23.13,Lower,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_mel,28.56,Upper,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_mel,18.32,Lower,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_mel,26.3,Upper,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_mel,4.051898,Lower,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_mel,27.862473,Upper,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_mel,14.385987,Lower,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_mel,27.854206,Upper,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_mel,19.621121,Lower,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_mel,27.854206,Upper,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_mel,18.797098,Lower,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_mel,27.438494,Upper,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_pac,25.55181,Lower,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_pac,31.703877,Upper,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_pac,28.243984,Lower,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_pac,31.751343,Upper,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_pac,28.244717,Lower,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_pac,31.731574,Upper,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_pac,29.436045,Lower,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_pac,31.792,Upper,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_pac,27.94,Lower,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_pac,30.81,Upper,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_pac,23.98199844,Lower,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_pac,28.32156563,Upper,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_pac,26.10940742,Lower,B_Bme,Mean
Hydrophinnae,Leioselasma,Lei_pac,28.63673019,Upper,B_Bme,Mean
Hydrophinnae,Leioselasma,Lei_pac,26.10950661,Lower,B_Bmi,Mean
Hydrophinnae,Leioselasma,Lei_pac,28.62757492,Upper,B_Bmi,Mean
Hydrophinnae,Leioselasma,Lei_pac,27.03351593,Lower,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_pac,28.52223015,Upper,B_Surf,Mean
Hydrophinnae,Leioselasma,Lei_pac,26.67,Lower,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_pac,28.31,Upper,M_Surf,Mean
Hydrophinnae,Leioselasma,Lei_pac,20.92,Lower,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_pac,25.24,Upper,M_Surf,Min
Hydrophinnae,Leioselasma,Lei_pac,20.485904,Lower,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_pac,25.058014,Upper,B_Bma,Min
Hydrophinnae,Leioselasma,Lei_pac,20.362012,Lower,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_pac,25.166295,Upper,B_Bme,Min
Hydrophinnae,Leioselasma,Lei_pac,20.415293,Lower,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_pac,25.173066,Upper,B_Bmi,Min
Hydrophinnae,Leioselasma,Lei_pac,20.344795,Lower,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_pac,25.235434,Upper,B_Surf,Min
Hydrophinnae,Mediohydrophis,Med_klo,14.945988,Lower,B_Bma,Max
Hydrophinnae,Mediohydrophis,Med_klo,32.270038,Upper,B_Bma,Max
Hydrophinnae,Mediohydrophis,Med_klo,27.546046,Lower,B_Bme,Max
Hydrophinnae,Mediohydrophis,Med_klo,32.396286,Upper,B_Bme,Max
Hydrophinnae,Mediohydrophis,Med_klo,30.631857,Lower,B_Bmi,Max
Hydrophinnae,Mediohydrophis,Med_klo,31.80547,Upper,B_Bmi,Max
Hydrophinnae,Mediohydrophis,Med_klo,30.789621,Lower,B_Surf,Max
Hydrophinnae,Mediohydrophis,Med_klo,31.249992,Upper,B_Surf,Max
Hydrophinnae,Mediohydrophis,Med_klo,29.57,Lower,M_Surf,Max
Hydrophinnae,Mediohydrophis,Med_klo,30.36,Upper,M_Surf,Max
Hydrophinnae,Mediohydrophis,Med_klo,13.22431564,Lower,B_Bma,Mean
Hydrophinnae,Mediohydrophis,Med_klo,29.68927956,Upper,B_Bma,Mean
Hydrophinnae,Mediohydrophis,Med_klo,25.60174179,Lower,B_Bme,Mean
Hydrophinnae,Mediohydrophis,Med_klo,29.76032066,Upper,B_Bme,Mean
Hydrophinnae,Mediohydrophis,Med_klo,28.48443794,Lower,B_Bmi,Mean
Hydrophinnae,Mediohydrophis,Med_klo,29.61865807,Upper,B_Bmi,Mean
Hydrophinnae,Mediohydrophis,Med_klo,28.64466286,Lower,B_Surf,Mean
Hydrophinnae,Mediohydrophis,Med_klo,29.48317528,Upper,B_Surf,Mean
Hydrophinnae,Mediohydrophis,Med_klo,28.19,Lower,M_Surf,Mean
Hydrophinnae,Mediohydrophis,Med_klo,28.91,Upper,M_Surf,Mean
Hydrophinnae,Mediohydrophis,Med_klo,26.02,Lower,M_Surf,Min
Hydrophinnae,Mediohydrophis,Med_klo,26.47,Upper,M_Surf,Min
Hydrophinnae,Mediohydrophis,Med_klo,11.921825,Lower,B_Bma,Min
Hydrophinnae,Mediohydrophis,Med_klo,27.28203,Upper,B_Bma,Min
Hydrophinnae,Mediohydrophis,Med_klo,22.965009,Lower,B_Bme,Min
Hydrophinnae,Mediohydrophis,Med_klo,27.26523,Upper,B_Bme,Min
Hydrophinnae,Mediohydrophis,Med_klo,25.654135,Lower,B_Bmi,Min
Hydrophinnae,Mediohydrophis,Med_klo,27.26523,Upper,B_Bmi,Min
Hydrophinnae,Mediohydrophis,Med_klo,25.665443,Lower,B_Surf,Min
Hydrophinnae,Mediohydrophis,Med_klo,27.139994,Upper,B_Surf,Min
Hydrophinnae,Microcephalophis,Mic_gra,1.79983,Lower,B_Bma,Max
Hydrophinnae,Microcephalophis,Mic_gra,32.167955,Upper,B_Bma,Max
Hydrophinnae,Microcephalophis,Mic_gra,1.79983,Lower,B_Bme,Max
Hydrophinnae,Microcephalophis,Mic_gra,32.684723,Upper,B_Bme,Max
Hydrophinnae,Microcephalophis,Mic_gra,1.79983,Lower,B_Bmi,Max
Hydrophinnae,Microcephalophis,Mic_gra,33.722721,Upper,B_Bmi,Max
Hydrophinnae,Microcephalophis,Mic_gra,29.786995,Lower,B_Surf,Max
Hydrophinnae,Microcephalophis,Mic_gra,34.297703,Upper,B_Surf,Max
Hydrophinnae,Microcephalophis,Mic_gra,27.82,Lower,M_Surf,Max
Hydrophinnae,Microcephalophis,Mic_gra,33.57,Upper,M_Surf,Max
Hydrophinnae,Microcephalophis,Mic_gra,1.735164046,Lower,B_Bma,Mean
Hydrophinnae,Microcephalophis,Mic_gra,29.4233532,Upper,B_Bma,Mean
Hydrophinnae,Microcephalophis,Mic_gra,1.735164046,Lower,B_Bme,Mean
Hydrophinnae,Microcephalophis,Mic_gra,29.31452942,Upper,B_Bme,Mean
Hydrophinnae,Microcephalophis,Mic_gra,1.735164046,Lower,B_Bmi,Mean
Hydrophinnae,Microcephalophis,Mic_gra,29.31452942,Upper,B_Bmi,Mean
Hydrophinnae,Microcephalophis,Mic_gra,26.35003662,Lower,B_Surf,Mean
Hydrophinnae,Microcephalophis,Mic_gra,29.37935638,Upper,B_Surf,Mean
Hydrophinnae,Microcephalophis,Mic_gra,25.22,Lower,M_Surf,Mean
Hydrophinnae,Microcephalophis,Mic_gra,28.63,Upper,M_Surf,Mean
Hydrophinnae,Microcephalophis,Mic_gra,19.5,Lower,M_Surf,Min
Hydrophinnae,Microcephalophis,Mic_gra,27.67,Upper,M_Surf,Min
Hydrophinnae,Microcephalophis,Mic_gra,1.66039,Lower,B_Bma,Min
Hydrophinnae,Microcephalophis,Mic_gra,26.584664,Upper,B_Bma,Min
Hydrophinnae,Microcephalophis,Mic_gra,1.66039,Lower,B_Bme,Min
Hydrophinnae,Microcephalophis,Mic_gra,26.635617,Upper,B_Bme,Min
Hydrophinnae,Microcephalophis,Mic_gra,1.66039,Lower,B_Bmi,Min
Hydrophinnae,Microcephalophis,Mic_gra,26.635617,Upper,B_Bmi,Min
Hydrophinnae,Microcephalophis,Mic_gra,18.598024,Lower,B_Surf,Min
Hydrophinnae,Microcephalophis,Mic_gra,27.250793,Upper,B_Surf,Min
Hydrophinnae,Polyodontognathus,Pol_cae,8.400816,Lower,B_Bma,Max
Hydrophinnae,Polyodontognathus,Pol_cae,32.718627,Upper,B_Bma,Max
Hydrophinnae,Polyodontognathus,Pol_cae,8.723248,Lower,B_Bme,Max
Hydrophinnae,Polyodontognathus,Pol_cae,32.396286,Upper,B_Bme,Max
Hydrophinnae,Polyodontognathus,Pol_cae,10.592991,Lower,B_Bmi,Max
Hydrophinnae,Polyodontognathus,Pol_cae,31.80547,Upper,B_Bmi,Max
Hydrophinnae,Polyodontognathus,Pol_cae,30.182119,Lower,B_Surf,Max
Hydrophinnae,Polyodontognathus,Pol_cae,31.334879,Upper,B_Surf,Max
Hydrophinnae,Polyodontognathus,Pol_cae,28.85,Lower,M_Surf,Max
Hydrophinnae,Polyodontognathus,Pol_cae,30.71,Upper,M_Surf,Max
Hydrophinnae,Polyodontognathus,Pol_cae,8.807614326,Lower,B_Bma,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,29.95357513,Upper,B_Bma,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,9.811675072,Lower,B_Bme,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,29.83772659,Upper,B_Bme,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,12.19693279,Lower,B_Bmi,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,29.83772659,Upper,B_Bmi,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,26.44844055,Lower,B_Surf,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,29.60019875,Upper,B_Surf,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,26.58,Lower,M_Surf,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,28.79,Upper,M_Surf,Mean
Hydrophinnae,Polyodontognathus,Pol_cae,19.97,Lower,M_Surf,Min
Hydrophinnae,Polyodontognathus,Pol_cae,28.2,Upper,M_Surf,Min
Hydrophinnae,Polyodontognathus,Pol_cae,7.570557,Lower,B_Bma,Min
Hydrophinnae,Polyodontognathus,Pol_cae,28.950947,Upper,B_Bma,Min
Hydrophinnae,Polyodontognathus,Pol_cae,7.986992,Lower,B_Bme,Min
Hydrophinnae,Polyodontognathus,Pol_cae,28.682376,Upper,B_Bme,Min
Hydrophinnae,Polyodontognathus,Pol_cae,9.262359,Lower,B_Bmi,Min
Hydrophinnae,Polyodontognathus,Pol_cae,28.682376,Upper,B_Bmi,Min
Hydrophinnae,Polyodontognathus,Pol_cae,19.174475,Lower,B_Surf,Min
Hydrophinnae,Polyodontognathus,Pol_cae,28.546238,Upper,B_Surf,Min
Laticaudinae,Pseudolaticauda,Pse_sem,5.857217,Lower,B_Bma,Max
Laticaudinae,Pseudolaticauda,Pse_sem,29.959936,Upper,B_Bma,Max
Laticaudinae,Pseudolaticauda,Pse_sem,11.492021,Lower,B_Bme,Max
Laticaudinae,Pseudolaticauda,Pse_sem,30.314232,Upper,B_Bme,Max
Laticaudinae,Pseudolaticauda,Pse_sem,26.016118,Lower,B_Bmi,Max
Laticaudinae,Pseudolaticauda,Pse_sem,30.314232,Upper,B_Bmi,Max
Laticaudinae,Pseudolaticauda,Pse_sem,29.529985,Lower,B_Surf,Max
Laticaudinae,Pseudolaticauda,Pse_sem,30.083128,Upper,B_Surf,Max
Laticaudinae,Pseudolaticauda,Pse_sem,27.85,Lower,M_Surf,Max
Laticaudinae,Pseudolaticauda,Pse_sem,29.37,Upper,M_Surf,Max
Laticaudinae,Pseudolaticauda,Pse_sem,5.33636713,Lower,B_Bma,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,26.32520866,Upper,B_Bma,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,10.42643261,Lower,B_Bme,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,28.4851265,Upper,B_Bme,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,21.93911362,Lower,B_Bmi,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,28.50012589,Upper,B_Bmi,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,23.91344261,Lower,B_Surf,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,28.45004272,Upper,B_Surf,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,23.6,Lower,M_Surf,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,27.77,Upper,M_Surf,Mean
Laticaudinae,Pseudolaticauda,Pse_sem,19.23,Lower,M_Surf,Min
Laticaudinae,Pseudolaticauda,Pse_sem,26.37,Upper,M_Surf,Min
Laticaudinae,Pseudolaticauda,Pse_sem,4.992746,Lower,B_Bma,Min
Laticaudinae,Pseudolaticauda,Pse_sem,22.258631,Upper,B_Bma,Min
Laticaudinae,Pseudolaticauda,Pse_sem,9.125124,Lower,B_Bme,Min
Laticaudinae,Pseudolaticauda,Pse_sem,26.202714,Upper,B_Bme,Min
Laticaudinae,Pseudolaticauda,Pse_sem,18.230362,Lower,B_Bmi,Min
Laticaudinae,Pseudolaticauda,Pse_sem,26.19469,Upper,B_Bmi,Min
Laticaudinae,Pseudolaticauda,Pse_sem,18.938799,Lower,B_Surf,Min
Laticaudinae,Pseudolaticauda,Pse_sem,26.67466,Upper,B_Surf,Min
Hydrophinnae,Thalassophina,Tha_vip,3.306424,Lower,B_Bma,Max
Hydrophinnae,Thalassophina,Tha_vip,31.884035,Upper,B_Bma,Max
Hydrophinnae,Thalassophina,Tha_vip,3.306424,Lower,B_Bme,Max
Hydrophinnae,Thalassophina,Tha_vip,32.323282,Upper,B_Bme,Max
Hydrophinnae,Thalassophina,Tha_vip,3.318004,Lower,B_Bmi,Max
Hydrophinnae,Thalassophina,Tha_vip,32.420055,Upper,B_Bmi,Max
Hydrophinnae,Thalassophina,Tha_vip,30.580111,Lower,B_Surf,Max
Hydrophinnae,Thalassophina,Tha_vip,34.297703,Upper,B_Surf,Max
Hydrophinnae,Thalassophina,Tha_vip,28.92,Lower,M_Surf,Max
Hydrophinnae,Thalassophina,Tha_vip,32.94,Upper,M_Surf,Max
Hydrophinnae,Thalassophina,Tha_vip,3.298203945,Lower,B_Bma,Mean
Hydrophinnae,Thalassophina,Tha_vip,29.6256485,Upper,B_Bma,Mean
Hydrophinnae,Thalassophina,Tha_vip,3.298203945,Lower,B_Bme,Mean
Hydrophinnae,Thalassophina,Tha_vip,29.83039665,Upper,B_Bme,Mean
Hydrophinnae,Thalassophina,Tha_vip,3.305176973,Lower,B_Bmi,Mean
Hydrophinnae,Thalassophina,Tha_vip,29.4298687,Upper,B_Bmi,Mean
Hydrophinnae,Thalassophina,Tha_vip,27.05972481,Lower,B_Surf,Mean
Hydrophinnae,Thalassophina,Tha_vip,29.48317528,Upper,B_Surf,Mean
Hydrophinnae,Thalassophina,Tha_vip,26.54,Lower,M_Surf,Mean
Hydrophinnae,Thalassophina,Tha_vip,28.91,Upper,M_Surf,Mean
Hydrophinnae,Thalassophina,Tha_vip,19.5,Lower,M_Surf,Min
Hydrophinnae,Thalassophina,Tha_vip,27.75,Upper,M_Surf,Min
Hydrophinnae,Thalassophina,Tha_vip,3.291564,Lower,B_Bma,Min
Hydrophinnae,Thalassophina,Tha_vip,27.334506,Upper,B_Bma,Min
Hydrophinnae,Thalassophina,Tha_vip,3.291564,Lower,B_Bme,Min
Hydrophinnae,Thalassophina,Tha_vip,27.325731,Upper,B_Bme,Min
Hydrophinnae,Thalassophina,Tha_vip,3.29485,Lower,B_Bmi,Min
Hydrophinnae,Thalassophina,Tha_vip,27.332871,Upper,B_Bmi,Min
Hydrophinnae,Thalassophina,Tha_vip,18.598024,Lower,B_Surf,Min
Hydrophinnae,Thalassophina,Tha_vip,28.283028,Upper,B_Surf,Min
